net,length_um
memory\[99\]\[27\],4.82
_00265_,4.805
_01040_,4.805
_01246_,4.805
_01660_,4.805
_01694_,4.805
_01811_,4.805
_01861_,4.805
_02089_,4.805
_02178_,4.805
_02626_,4.805
_03959_,4.805
_04006_,4.805
_04109_,4.805
_05452_,4.805
_06202_,4.805
_06937_,4.805
_02671_,4.8
_07424_,4.8
_07733_,4.8
_09703_,4.8
_10726_,4.8
_10783_,4.8
_10949_,4.8
_10983_,4.8
_11090_,4.8
_11964_,4.8
_12056_,4.8
_12548_,4.8
_12924_,4.8
_13030_,4.8
_13146_,4.8
_13177_,4.8
_13192_,4.8
_13298_,4.8
_13395_,4.8
_13477_,4.8
_13539_,4.8
_13674_,4.8
_14040_,4.8
_14611_,4.8
_14690_,4.8
_14744_,4.8
_14778_,4.8
_14884_,4.8
_14991_,4.8
_15008_,4.8
_15202_,4.8
_15214_,4.8
_15306_,4.8
_15329_,4.8
_15330_,4.8
_15347_,4.8
_15350_,4.8
_15415_,4.8
_15464_,4.8
_15516_,4.8
_15549_,4.8
_15694_,4.8
_15743_,4.8
_15779_,4.8
_15846_,4.8
_16004_,4.8
_16008_,4.8
_16054_,4.8
_16058_,4.8
_16235_,4.8
_16359_,4.8
_16443_,4.8
_16471_,4.8
_16508_,4.8
_16536_,4.8
_16543_,4.8
_16576_,4.8
_16653_,4.8
_16790_,4.8
_16862_,4.8
_16886_,4.8
_17061_,4.8
_17748_,4.8
_17981_,4.8
_18050_,4.8
_18361_,4.8
_18377_,4.8
_18431_,4.8
_18461_,4.8
_18466_,4.8
_18673_,4.8
_18837_,4.8
_18928_,4.8
_18962_,4.8
_19357_,4.8
_19368_,4.8
_19486_,4.8
_19543_,4.8
_19547_,4.8
_19595_,4.8
_19756_,4.8
_19862_,4.8
_20012_,4.8
_20132_,4.8
_20294_,4.8
_20365_,4.8
_20416_,4.8
_20484_,4.8
_20638_,4.8
_20712_,4.8
_20721_,4.8
_20809_,4.8
_20846_,4.8
_20856_,4.8
_20862_,4.8
_20869_,4.8
_20873_,4.8
_20879_,4.8
_20906_,4.8
_21055_,4.8
_21147_,4.8
_21240_,4.8
_21417_,4.8
_21454_,4.8
_21580_,4.8
_21594_,4.8
_21656_,4.8
_21688_,4.8
_21793_,4.8
_21864_,4.8
_21865_,4.8
_21935_,4.8
_21937_,4.8
_22037_,4.8
_22211_,4.8
_22372_,4.8
_22441_,4.8
_22485_,4.8
_22517_,4.8
_22532_,4.8
_22557_,4.8
_22687_,4.8
_22817_,4.8
_22897_,4.8
_22980_,4.8
_22998_,4.8
_23173_,4.8
_23312_,4.8
_23357_,4.8
_23425_,4.8
_23443_,4.8
_23545_,4.8
_23614_,4.8
_23663_,4.8
_23840_,4.8
_23936_,4.8
_24093_,4.8
_24152_,4.8
_24366_,4.8
_24413_,4.8
_24565_,4.8
_24600_,4.8
_24660_,4.8
_24663_,4.8
_24722_,4.8
memory\[104\]\[20\],4.8
memory\[123\]\[18\],4.8
memory\[170\]\[29\],4.8
memory\[172\]\[28\],4.8
memory\[185\]\[2\],4.8
memory\[199\]\[21\],4.8
memory\[22\]\[25\],4.8
memory\[22\]\[2\],4.8
memory\[38\]\[15\],4.8
memory\[52\]\[27\],4.8
memory\[87\]\[25\],4.8
net1178,4.8
net1376,4.8
net1424,4.8
net1494,4.8
net1555,4.8
net1729,4.8
net1938,4.8
net2392,4.8
net3069,4.8
net3102,4.8
net3265,4.8
net3670,4.8
net3811,4.8
net3846,4.8
net3847,4.8
net3968,4.8
net4366,4.8
net5075,4.8
net5293,4.8
net5976,4.8
net6207,4.8
net6275,4.8
net6811,4.8
net7289,4.8
net7412,4.8
net7568,4.8
net7851,4.8
_02655_,4.795
_03536_,4.795
_05691_,4.795
memory\[67\]\[25\],4.795
_01100_,4.785
_01120_,4.785
_02241_,4.785
_05051_,4.785
_06215_,4.785
_07012_,4.785
_10326_,4.78
memory\[141\]\[15\],4.78
memory\[54\]\[0\],4.78
_00507_,4.775
_03890_,4.775
_05830_,4.775
memory\[200\]\[13\],4.775
_10763_,4.76
_11150_,4.76
_12216_,4.76
_12223_,4.76
_12832_,4.76
_13114_,4.76
_14120_,4.76
_14151_,4.76
_14737_,4.76
_14823_,4.76
_14931_,4.76
_14987_,4.76
_15158_,4.76
_15198_,4.76
_15229_,4.76
_15411_,4.76
_15477_,4.76
_15689_,4.76
_15714_,4.76
_15717_,4.76
_15719_,4.76
_15759_,4.76
_15870_,4.76
_15939_,4.76
_16083_,4.76
_16087_,4.76
_16105_,4.76
_16131_,4.76
_16246_,4.76
_16331_,4.76
_16342_,4.76
_16412_,4.76
_16475_,4.76
_16615_,4.76
_16647_,4.76
_16810_,4.76
_16821_,4.76
_16890_,4.76
_17070_,4.76
_17213_,4.76
_17235_,4.76
_17416_,4.76
_17456_,4.76
_17517_,4.76
_17526_,4.76
_17614_,4.76
_17633_,4.76
_17645_,4.76
_17768_,4.76
_17791_,4.76
_17868_,4.76
_17930_,4.76
_17957_,4.76
_18128_,4.76
_18150_,4.76
_18298_,4.76
_18478_,4.76
_18584_,4.76
_18669_,4.76
_18737_,4.76
_18801_,4.76
_18909_,4.76
_18987_,4.76
_19032_,4.76
_19088_,4.76
_19210_,4.76
_19304_,4.76
_19326_,4.76
_19405_,4.76
_19523_,4.76
_19562_,4.76
_19655_,4.76
_19675_,4.76
_19714_,4.76
_19719_,4.76
_19727_,4.76
_19769_,4.76
_19770_,4.76
_19777_,4.76
_19791_,4.76
_19795_,4.76
_19898_,4.76
_20010_,4.76
_20016_,4.76
_20044_,4.76
_20052_,4.76
_20131_,4.76
_20227_,4.76
_20353_,4.76
_20409_,4.76
_20499_,4.76
_20542_,4.76
_20578_,4.76
_20786_,4.76
_20880_,4.76
_20956_,4.76
_20992_,4.76
_21009_,4.76
_21106_,4.76
_21302_,4.76
_21570_,4.76
_21608_,4.76
_21755_,4.76
_21760_,4.76
_21763_,4.76
_21917_,4.76
_21960_,4.76
_21963_,4.76
_21987_,4.76
_22022_,4.76
_22030_,4.76
_22055_,4.76
_22133_,4.76
_22155_,4.76
_22231_,4.76
_22240_,4.76
_22428_,4.76
_22468_,4.76
_22569_,4.76
_22572_,4.76
_22869_,4.76
_22931_,4.76
_23024_,4.76
_23081_,4.76
_23156_,4.76
_23311_,4.76
_23380_,4.76
_23383_,4.76
_23593_,4.76
_23617_,4.76
_23619_,4.76
_23621_,4.76
_23665_,4.76
_23708_,4.76
_23713_,4.76
_23805_,4.76
_23963_,4.76
_24168_,4.76
_24207_,4.76
_24277_,4.76
_24319_,4.76
_24404_,4.76
_24492_,4.76
_24580_,4.76
memory\[160\]\[8\],4.76
memory\[86\]\[25\],4.76
net5986,4.76
net6018,4.76
net7274,4.76
_00491_,4.755
_07924_,4.755
_21771_,4.75
_07005_,4.745
_00355_,4.74
_00104_,4.725
_00139_,4.725
_00699_,4.725
_01064_,4.725
_01200_,4.725
_01375_,4.725
_02380_,4.725
_02536_,4.725
_02771_,4.725
_03150_,4.725
_03264_,4.725
_04385_,4.725
_04504_,4.725
_04677_,4.725
_05248_,4.725
_05569_,4.725
_05738_,4.725
_05763_,4.725
_05851_,4.725
_06609_,4.725
_06610_,4.725
_07526_,4.725
_07839_,4.725
_00151_,4.72
_00583_,4.72
_00603_,4.72
_01083_,4.72
_01133_,4.72
_02641_,4.72
_03267_,4.72
_03856_,4.72
_04061_,4.72
_04135_,4.72
_04714_,4.72
_04814_,4.72
_04826_,4.72
_05591_,4.72
_05622_,4.72
_05910_,4.72
_05935_,4.72
_06637_,4.72
_07350_,4.72
_15860_,4.72
_00758_,4.705
_02925_,4.705
_07073_,4.705
_07986_,4.705
_00102_,4.7
_00117_,4.7
_00416_,4.7
_00441_,4.7
_00476_,4.7
_00787_,4.7
_01597_,4.7
_01830_,4.7
_02175_,4.7
_02514_,4.7
_02563_,4.7
_02760_,4.7
_03524_,4.7
_03590_,4.7
_03785_,4.7
_04126_,4.7
_04136_,4.7
_04375_,4.7
_04477_,4.7
_04524_,4.7
_04551_,4.7
_04662_,4.7
_04751_,4.7
_05878_,4.7
_05905_,4.7
_05913_,4.7
_05957_,4.7
_06018_,4.7
_06042_,4.7
_06121_,4.7
_06200_,4.7
_06444_,4.7
_07088_,4.7
_07470_,4.7
_07592_,4.7
_07692_,4.7
_07703_,4.7
_07793_,4.7
_11455_,4.7
_12040_,4.7
_18032_,4.7
_21483_,4.7
net120,4.7
net291,4.7
net346,4.7
net392,4.7
net813,4.7
net835,4.7
net983,4.7
net1258,4.7
net1318,4.7
net1361,4.7
net1595,4.7
net1701,4.7
net1724,4.7
net1838,4.7
net1897,4.7
net1919,4.7
net2149,4.7
net2161,4.7
net2174,4.7
net2477,4.7
net2727,4.7
net3471,4.7
net3481,4.7
net3540,4.7
net3693,4.7
net3701,4.7
net3755,4.7
net3966,4.7
net3992,4.7
net4002,4.7
net4209,4.7
net4328,4.7
net4350,4.7
net4517,4.7
net4888,4.7
net4960,4.7
net4973,4.7
net5517,4.7
net5559,4.7
net5566,4.7
net5610,4.7
net5724,4.7
net5774,4.7
net5943,4.7
net6251,4.7
net6594,4.7
net6617,4.7
net6649,4.7
net6708,4.7
net6754,4.7
net7113,4.7
net7158,4.7
net7292,4.7
net7367,4.7
net7804,4.7
net7837,4.7
_02538_,4.695
_11445_,4.69
memory\[196\]\[11\],4.685
_12235_,4.68
_14129_,4.68
_14602_,4.68
_15062_,4.68
_15532_,4.68
_15630_,4.68
_16364_,4.68
_16668_,4.68
_16671_,4.68
_17261_,4.68
_18309_,4.68
_18355_,4.68
_18373_,4.68
_18550_,4.68
_18675_,4.68
_19123_,4.68
_19625_,4.68
_20190_,4.68
_20485_,4.68
_20921_,4.68
_20969_,4.68
_22125_,4.68
_22445_,4.68
_23306_,4.68
_23368_,4.68
_23514_,4.68
_24448_,4.68
_24457_,4.68
_24657_,4.68
_24761_,4.68
memory\[202\]\[2\],4.68
memory\[245\]\[26\],4.68
memory\[34\]\[11\],4.68
memory\[4\]\[13\],4.68
memory\[84\]\[18\],4.68
net633,4.68
net1607,4.68
net1963,4.68
net3017,4.68
net3440,4.68
net4743,4.68
net5297,4.68
net6203,4.68
net6807,4.68
net6956,4.68
net7248,4.68
_02910_,4.675
_03564_,4.675
_06055_,4.675
_06319_,4.675
_06668_,4.675
_08083_,4.675
_10081_,4.675
memory\[83\]\[30\],4.675
memory\[204\]\[25\],4.665
_11586_,4.66
_11658_,4.66
_13461_,4.66
_15134_,4.66
_22319_,4.66
_22925_,4.66
_23721_,4.66
memory\[138\]\[12\],4.66
net430,4.66
net974,4.66
net2905,4.66
net3298,4.66
net3353,4.66
net3427,4.66
net3606,4.66
net3734,4.66
net4229,4.66
net5573,4.66
net6225,4.66
net7314,4.66
_00443_,4.655
_11267_,4.65
_04594_,4.645
_00375_,4.635
_00477_,4.635
_00793_,4.635
_01649_,4.635
_02833_,4.635
_03515_,4.635
_03780_,4.635
_04107_,4.635
_04854_,4.635
_05264_,4.635
_06416_,4.635
_06709_,4.635
_07376_,4.635
_07546_,4.635
_07691_,4.635
_07876_,4.635
memory\[25\]\[15\],4.635
_00179_,4.625
_00334_,4.625
_00542_,4.625
_00589_,4.625
_01290_,4.625
_01334_,4.625
_02084_,4.625
_02825_,4.625
_02834_,4.625
_02962_,4.625
_03084_,4.625
_03631_,4.625
_03822_,4.625
_04422_,4.625
_04480_,4.625
_05151_,4.625
_05702_,4.625
_05971_,4.625
_06302_,4.625
_06654_,4.625
_06744_,4.625
_06956_,4.625
_07241_,4.625
_07715_,4.625
memory\[136\]\[16\],4.62
memory\[5\]\[17\],4.62
_01288_,4.605
_01538_,4.605
_01566_,4.605
_01905_,4.605
_02284_,4.605
_03044_,4.605
_03291_,4.605
_04848_,4.605
_05177_,4.605
_05380_,4.605
_06984_,4.605
_07292_,4.605
_00846_,4.6
_03448_,4.6
_04704_,4.6
_10579_,4.6
_10741_,4.6
_13262_,4.6
_14523_,4.6
_00435_,4.595
_03678_,4.595
_00652_,4.585
_00757_,4.585
_01197_,4.585
_01388_,4.585
_01787_,4.585
_01881_,4.585
_01945_,4.585
_01977_,4.585
_02020_,4.585
_02384_,4.585
_02844_,4.585
_02926_,4.585
_03055_,4.585
_03319_,4.585
_03551_,4.585
_03606_,4.585
_03629_,4.585
_03710_,4.585
_03818_,4.585
_04169_,4.585
_04217_,4.585
_04588_,4.585
_04697_,4.585
_05034_,4.585
_05038_,4.585
_05563_,4.585
_05705_,4.585
_06269_,4.585
_06295_,4.585
_06381_,4.585
_06485_,4.585
_06590_,4.585
_06838_,4.585
_06887_,4.585
_06916_,4.585
_07342_,4.585
_07419_,4.585
_07510_,4.585
_07530_,4.585
_07548_,4.585
_07830_,4.585
_08042_,4.585
_00183_,4.58
_00724_,4.58
_01217_,4.58
_03389_,4.58
_04845_,4.58
_05823_,4.58
_07927_,4.58
_08676_,4.58
_10324_,4.58
_10684_,4.58
_10968_,4.58
_11010_,4.58
_12106_,4.58
_12167_,4.58
_12334_,4.58
_12345_,4.58
_12628_,4.58
_14191_,4.58
_14534_,4.58
net982,4.58
net1195,4.58
net2065,4.58
net2712,4.58
net3035,4.58
net3279,4.58
net4457,4.58
net5642,4.58
net6761,4.58
memory\[61\]\[27\],4.565
_02645_,4.56
_03559_,4.56
_04023_,4.56
_05530_,4.56
_06164_,4.56
_08134_,4.56
_08242_,4.56
_10878_,4.56
_21072_,4.56
memory\[102\]\[11\],4.56
memory\[102\]\[31\],4.56
memory\[106\]\[10\],4.56
memory\[106\]\[21\],4.56
memory\[106\]\[24\],4.56
memory\[10\]\[19\],4.56
memory\[113\]\[29\],4.56
memory\[144\]\[6\],4.56
memory\[181\]\[2\],4.56
memory\[195\]\[25\],4.56
memory\[198\]\[25\],4.56
memory\[235\]\[14\],4.56
memory\[236\]\[17\],4.56
memory\[250\]\[22\],4.56
memory\[35\]\[5\],4.56
memory\[43\]\[22\],4.56
memory\[4\]\[21\],4.56
memory\[71\]\[9\],4.56
memory\[75\]\[31\],4.56
memory\[83\]\[9\],4.56
memory\[90\]\[14\],4.56
memory\[91\]\[9\],4.56
memory\[98\]\[1\],4.56
net2561,4.56
_05610_,4.555
_07528_,4.555
_07824_,4.555
_00156_,4.545
_00806_,4.545
_00988_,4.545
_01169_,4.545
_01794_,4.545
_02245_,4.545
_02303_,4.545
_02459_,4.545
_02499_,4.545
_02694_,4.545
_03622_,4.545
_03800_,4.545
_03954_,4.545
_05411_,4.545
_05447_,4.545
_05941_,4.545
_07156_,4.545
_07264_,4.545
_07794_,4.54
_10711_,4.54
_12420_,4.54
_14131_,4.54
_16800_,4.54
net2875,4.54
net5497,4.54
_00462_,4.535
_05303_,4.535
_01465_,4.525
_02201_,4.525
_02264_,4.525
_02423_,4.525
_02541_,4.525
_02682_,4.525
_05560_,4.525
_06279_,4.525
_06409_,4.525
_07096_,4.525
_07247_,4.525
_07466_,4.525
_08086_,4.525
memory\[123\]\[13\],4.52
memory\[79\]\[22\],4.52
_00953_,4.505
_02346_,4.505
_03052_,4.505
_03372_,4.505
_03380_,4.505
_03385_,4.505
_04218_,4.505
_04386_,4.505
_05174_,4.505
_06025_,4.505
_06137_,4.505
_06983_,4.505
_00625_,4.485
_03346_,4.485
_05454_,4.485
_06060_,4.485
_13165_,4.485
_00449_,4.48
_02441_,4.48
_02704_,4.48
_03282_,4.48
_03627_,4.48
_04928_,4.48
_09079_,4.48
_09972_,4.48
_11416_,4.48
_12850_,4.48
_14405_,4.48
_10173_,4.465
_00931_,4.46
_02519_,4.46
_09202_,4.46
_09384_,4.46
_09410_,4.46
_09523_,4.46
_09713_,4.46
_09743_,4.46
_09950_,4.46
_10153_,4.46
_10230_,4.46
_10628_,4.46
_10837_,4.46
_11121_,4.46
_11177_,4.46
_11596_,4.46
_11626_,4.46
_11659_,4.46
_11728_,4.46
_12042_,4.46
_12124_,4.46
_12370_,4.46
_12468_,4.46
_13019_,4.46
_13275_,4.46
_13407_,4.46
_13418_,4.46
_13635_,4.46
_13771_,4.46
_13967_,4.46
_14039_,4.46
_14283_,4.46
_14501_,4.46
_14692_,4.46
_14791_,4.46
_14960_,4.46
_15191_,4.46
_15192_,4.46
_15227_,4.46
_15289_,4.46
_15390_,4.46
_15456_,4.46
_15462_,4.46
_15577_,4.46
_15629_,4.46
_15771_,4.46
_15775_,4.46
_15911_,4.46
_15933_,4.46
_16016_,4.46
_16036_,4.46
_16194_,4.46
_16348_,4.46
_16432_,4.46
_16446_,4.46
_16470_,4.46
_16503_,4.46
_16529_,4.46
_16981_,4.46
_16985_,4.46
_17013_,4.46
_17065_,4.46
_17184_,4.46
_17352_,4.46
_17630_,4.46
_17642_,4.46
_17684_,4.46
_17697_,4.46
_17870_,4.46
_17875_,4.46
_17884_,4.46
_17894_,4.46
_17907_,4.46
_17908_,4.46
_17910_,4.46
_17911_,4.46
_18017_,4.46
_18183_,4.46
_18216_,4.46
_18236_,4.46
_18412_,4.46
_18434_,4.46
_18535_,4.46
_18547_,4.46
_18625_,4.46
_18637_,4.46
_18907_,4.46
_18925_,4.46
_18965_,4.46
_19155_,4.46
_19165_,4.46
_19184_,4.46
_19219_,4.46
_19225_,4.46
_19373_,4.46
_19419_,4.46
_19579_,4.46
_19614_,4.46
_19652_,4.46
_19773_,4.46
_19813_,4.46
_19941_,4.46
_19957_,4.46
_20164_,4.46
_20165_,4.46
_20203_,4.46
_20234_,4.46
_20292_,4.46
_20325_,4.46
_20331_,4.46
_20358_,4.46
_20482_,4.46
_20580_,4.46
_20621_,4.46
_20884_,4.46
_21115_,4.46
_21155_,4.46
_21202_,4.46
_21276_,4.46
_21363_,4.46
_21572_,4.46
_21640_,4.46
_21692_,4.46
_21797_,4.46
_21962_,4.46
_21978_,4.46
_21989_,4.46
_22072_,4.46
_22172_,4.46
_22255_,4.46
_22297_,4.46
_22347_,4.46
_22440_,4.46
_22456_,4.46
_22527_,4.46
_22607_,4.46
_22616_,4.46
_22833_,4.46
_23051_,4.46
_23245_,4.46
_23371_,4.46
_23396_,4.46
_23407_,4.46
_23526_,4.46
_23609_,4.46
_23724_,4.46
_23757_,4.46
_23782_,4.46
_23785_,4.46
_23796_,4.46
_23850_,4.46
_23879_,4.46
_23976_,4.46
_24004_,4.46
_24088_,4.46
_24091_,4.46
_24109_,4.46
_24261_,4.46
_24354_,4.46
_24386_,4.46
_24408_,4.46
_24454_,4.46
_24469_,4.46
_24472_,4.46
_24480_,4.46
_24481_,4.46
_24542_,4.46
_24563_,4.46
_24568_,4.46
_24693_,4.46
_24696_,4.46
_24711_,4.46
_24728_,4.46
_24772_,4.46
_24809_,4.46
memory\[144\]\[28\],4.46
memory\[97\]\[1\],4.46
net664,4.46
_02095_,4.455
memory\[140\]\[15\],4.445
memory\[192\]\[20\],4.445
_10561_,4.44
_11235_,4.44
_13107_,4.44
_15291_,4.44
_15337_,4.44
_16337_,4.44
_16480_,4.44
_17567_,4.44
_18023_,4.44
_18426_,4.44
_19036_,4.44
_20535_,4.44
_21470_,4.44
_22040_,4.44
_22116_,4.44
_22834_,4.44
_24080_,4.44
_24634_,4.44
memory\[156\]\[19\],4.44
memory\[199\]\[11\],4.44
memory\[21\]\[3\],4.44
memory\[55\]\[24\],4.44
memory\[95\]\[31\],4.44
_07684_,4.435
_08171_,4.435
_00255_,4.425
_00360_,4.425
_00785_,4.425
_00858_,4.425
_00895_,4.425
_00979_,4.425
_01101_,4.425
_01207_,4.425
_01385_,4.425
_01697_,4.425
_01765_,4.425
_01969_,4.425
_02036_,4.425
_02211_,4.425
_02539_,4.425
_02614_,4.425
_02690_,4.425
_03037_,4.425
_03113_,4.425
_03142_,4.425
_03183_,4.425
_03648_,4.425
_03666_,4.425
_04314_,4.425
_04615_,4.425
_04655_,4.425
_04703_,4.425
_05208_,4.425
_05787_,4.425
_05835_,4.425
_05870_,4.425
_05916_,4.425
_05925_,4.425
_06063_,4.425
_06614_,4.425
_06759_,4.425
_06808_,4.425
_06834_,4.425
_06968_,4.425
_06992_,4.425
_07665_,4.425
_08169_,4.425
_08177_,4.425
_09133_,4.42
_09733_,4.42
_10006_,4.42
_10867_,4.42
_12571_,4.42
_12840_,4.42
_13178_,4.42
_14746_,4.42
_14799_,4.42
_14876_,4.42
_14900_,4.42
_14961_,4.42
_14962_,4.42
_14980_,4.42
_15131_,4.42
_15157_,4.42
_15159_,4.42
_15300_,4.42
_15802_,4.42
_15821_,4.42
_15976_,4.42
_16140_,4.42
_16302_,4.42
_16379_,4.42
_16434_,4.42
_16523_,4.42
_16544_,4.42
_16585_,4.42
_16642_,4.42
_16789_,4.42
_16849_,4.42
_16912_,4.42
_16915_,4.42
_17017_,4.42
_17090_,4.42
_17293_,4.42
_17347_,4.42
_17432_,4.42
_17499_,4.42
_17639_,4.42
_17765_,4.42
_18082_,4.42
_18092_,4.42
_18096_,4.42
_18142_,4.42
_18248_,4.42
_18283_,4.42
_18561_,4.42
_18589_,4.42
_18622_,4.42
_18654_,4.42
_18684_,4.42
_18735_,4.42
_18788_,4.42
_18827_,4.42
_18859_,4.42
_18870_,4.42
_18894_,4.42
_18988_,4.42
_19014_,4.42
_19058_,4.42
_19070_,4.42
_19085_,4.42
_19274_,4.42
_19389_,4.42
_19418_,4.42
_19604_,4.42
_19708_,4.42
_19754_,4.42
_19805_,4.42
_19846_,4.42
_20061_,4.42
_20113_,4.42
_20146_,4.42
_20180_,4.42
_20219_,4.42
_20467_,4.42
_20532_,4.42
_20546_,4.42
_20579_,4.42
_20854_,4.42
_20927_,4.42
_21052_,4.42
_21228_,4.42
_21309_,4.42
_21312_,4.42
_21420_,4.42
_21422_,4.42
_21504_,4.42
_21545_,4.42
_21625_,4.42
_21674_,4.42
_21754_,4.42
_21843_,4.42
_21850_,4.42
_21925_,4.42
_21983_,4.42
_22127_,4.42
_22142_,4.42
_22179_,4.42
_22230_,4.42
_22288_,4.42
_22377_,4.42
_22409_,4.42
_22439_,4.42
_22497_,4.42
_22577_,4.42
_22779_,4.42
_22793_,4.42
_22948_,4.42
_23055_,4.42
_23113_,4.42
_23249_,4.42
_23321_,4.42
_23726_,4.42
_23935_,4.42
_24161_,4.42
_24328_,4.42
_24808_,4.42
net1623,4.42
_00985_,4.405
_21440_,4.4
_06225_,4.395
_00142_,4.385
_00271_,4.385
_00412_,4.385
_00419_,4.385
_00509_,4.385
_00534_,4.385
_00729_,4.385
_00751_,4.385
_00805_,4.385
_01055_,4.385
_01071_,4.385
_01261_,4.385
_01486_,4.385
_01770_,4.385
_02005_,4.385
_02202_,4.385
_02212_,4.385
_02345_,4.385
_02687_,4.385
_03117_,4.385
_03229_,4.385
_03357_,4.385
_03440_,4.385
_03599_,4.385
_03895_,4.385
_04514_,4.385
_04997_,4.385
_05138_,4.385
_05206_,4.385
_05217_,4.385
_05275_,4.385
_05419_,4.385
_05440_,4.385
_05544_,4.385
_05646_,4.385
_05695_,4.385
_05819_,4.385
_05968_,4.385
_06080_,4.385
_06089_,4.385
_06216_,4.385
_06250_,4.385
_06445_,4.385
_06538_,4.385
_06795_,4.385
_06934_,4.385
_07136_,4.385
_07161_,4.385
_07273_,4.385
_07405_,4.385
_07465_,4.385
_07552_,4.385
_07989_,4.385
_08105_,4.385
_18952_,4.38
_01443_,4.365
_00642_,4.36
_01941_,4.36
_02039_,4.36
_02319_,4.36
_02858_,4.36
_02940_,4.36
_03790_,4.36
_04426_,4.36
_04699_,4.36
_05223_,4.36
_05512_,4.36
_06110_,4.36
_06148_,4.36
_06555_,4.36
_07440_,4.36
_07515_,4.36
_07586_,4.36
_07959_,4.36
_08605_,4.36
_08713_,4.36
_10558_,4.36
_14327_,4.36
_14517_,4.36
_14798_,4.36
_15240_,4.36
_15727_,4.36
_15959_,4.36
_16177_,4.36
_16573_,4.36
_16984_,4.36
_17181_,4.36
_17420_,4.36
_17464_,4.36
_18581_,4.36
_18608_,4.36
_19000_,4.36
_19199_,4.36
_19576_,4.36
_19577_,4.36
_19602_,4.36
_19685_,4.36
_19927_,4.36
_20290_,4.36
_21177_,4.36
_21250_,4.36
_21556_,4.36
_21721_,4.36
_22609_,4.36
_22645_,4.36
_23004_,4.36
_23201_,4.36
_23246_,4.36
_23509_,4.36
_24144_,4.36
_24533_,4.36
_24619_,4.36
_24625_,4.36
_24648_,4.36
_24659_,4.36
_01640_,4.34
_09960_,4.34
_11101_,4.34
_11124_,4.34
_11492_,4.34
_11560_,4.34
_11705_,4.34
_11756_,4.34
_12057_,4.34
_12448_,4.34
_12546_,4.34
_12610_,4.34
_12793_,4.34
_14028_,4.34
_14192_,4.34
_14344_,4.34
_14409_,4.34
_14428_,4.34
_15117_,4.34
_15154_,4.34
_15161_,4.34
_15537_,4.34
_15687_,4.34
_15751_,4.34
_15774_,4.34
_15794_,4.34
_16020_,4.34
_16276_,4.34
_16354_,4.34
_16542_,4.34
_16593_,4.34
_16654_,4.34
_16687_,4.34
_16720_,4.34
_16723_,4.34
_16942_,4.34
_17026_,4.34
_17062_,4.34
_17243_,4.34
_17360_,4.34
_17367_,4.34
_17385_,4.34
_17482_,4.34
_17497_,4.34
_17512_,4.34
_18145_,4.34
_18291_,4.34
_18296_,4.34
_18454_,4.34
_18585_,4.34
_18793_,4.34
_18822_,4.34
_18853_,4.34
_18884_,4.34
_18924_,4.34
_19073_,4.34
_19239_,4.34
_19378_,4.34
_19384_,4.34
_19393_,4.34
_19508_,4.34
_19572_,4.34
_19933_,4.34
_20133_,4.34
_20249_,4.34
_20360_,4.34
_20373_,4.34
_20447_,4.34
_20455_,4.34
_20600_,4.34
_20811_,4.34
_20836_,4.34
_21038_,4.34
_21244_,4.34
_21332_,4.34
_21517_,4.34
_21527_,4.34
_21649_,4.34
_21811_,4.34
_22093_,4.34
_22196_,4.34
_22229_,4.34
_22274_,4.34
_22329_,4.34
_22376_,4.34
_22648_,4.34
_22693_,4.34
_22866_,4.34
_22919_,4.34
_22965_,4.34
_23239_,4.34
_23315_,4.34
_23347_,4.34
_23366_,4.34
_23381_,4.34
_23505_,4.34
_23558_,4.34
_23563_,4.34
_23685_,4.34
_23746_,4.34
_23772_,4.34
_23927_,4.34
_24029_,4.34
_24131_,4.34
_24367_,4.34
_24391_,4.34
_24537_,4.34
_24585_,4.34
_24751_,4.34
memory\[115\]\[13\],4.34
memory\[118\]\[7\],4.34
memory\[194\]\[2\],4.34
memory\[19\]\[4\],4.34
memory\[207\]\[7\],4.34
memory\[27\]\[25\],4.34
memory\[31\]\[15\],4.34
memory\[44\]\[15\],4.34
memory\[50\]\[0\],4.34
memory\[5\]\[18\],4.34
memory\[86\]\[31\],4.34
memory\[91\]\[22\],4.34
memory\[94\]\[5\],4.34
net234,4.34
net337,4.34
net381,4.34
net414,4.34
net417,4.34
net474,4.34
net598,4.34
net642,4.34
net826,4.34
net861,4.34
net928,4.34
net1154,4.34
net1328,4.34
net1593,4.34
net2248,4.34
net2252,4.34
net2260,4.34
net2341,4.34
net2400,4.34
net2450,4.34
net2481,4.34
net2756,4.34
net2841,4.34
net2910,4.34
net3051,4.34
net3179,4.34
net3306,4.34
net3469,4.34
net3497,4.34
net3986,4.34
net4140,4.34
net4169,4.34
net4179,4.34
net4356,4.34
net4662,4.34
net4667,4.34
net4676,4.34
net4995,4.34
net5008,4.34
net5398,4.34
net5434,4.34
net5439,4.34
net5620,4.34
net5723,4.34
net5864,4.34
net5921,4.34
net6033,4.34
net6118,4.34
net6637,4.34
net6810,4.34
net6995,4.34
net7311,4.34
net7479,4.34
net7486,4.34
net7631,4.34
net7886,4.34
_03614_,4.335
_03945_,4.335
_04448_,4.335
_04681_,4.335
_05863_,4.335
_07327_,4.335
_00085_,4.325
_00364_,4.325
_00467_,4.325
_00504_,4.325
_00578_,4.325
_00906_,4.325
